offset unicorr gausscorr
177360 0.249727 0.00500838
177380 0.249859 -0.00179915
177400 0.249843 0.00112153
177420 0.249896 0.000363141
177440 0.249626 0.000823901
177460 0.249818 0.00134853
177480 0.249893 -0.00336109
177500 0.24966 0.000428254
177520 0.24984 0.0019807
177540 0.249756 -0.00307083
177560 0.249604 -0.00209997
177580 0.249622 0.00215518
177600 0.249693 0.000872384
177620 0.249907 -0.0010353
177640 0.2497 -0.00274507
177660 0.24979 -0.000906556
177680 0.249857 -0.00109892
177700 0.250001 0.000674931
177720 0.249823 0.00237552
177740 0.249596 0.000671287
177760 0.249707 0.000131576
177780 0.249644 -0.00285305
177800 0.249744 -0.000160047
177820 0.24967 0.0029302
177840 0.249465 -0.000383041
177860 0.249679 0.00184268
177880 0.249935 0.00133722
177900 0.250046 0.00106547
177920 0.249597 0.0015115
177940 0.249826 -0.00157169
177960 0.249573 -0.000481505
177980 0.250139 0.00135368
178000 0.249877 0.00046391
178020 0.249765 -0.000136268
178040 0.250017 0.00185925
178060 0.249793 -1.33729e-05
178080 0.249791 -0.00338734
178100 0.249625 -0.00185481
178120 0.249657 -0.00327158
178140 0.249608 0.00287048
178160 0.249489 -0.000289992
178180 0.249705 -0.000213764
178200 0.249591 -0.00292189
178220 0.249703 0.000371522
178240 0.249764 -0.000276816
178260 0.249448 -0.000356356
178280 0.249886 -0.00401189
178300 0.249879 0.000184675
178320 0.249784 0.0041075
178340 0.249738 -0.00280314
178360 0.249657 0.000535483
178380 0.249724 0.000216297
178400 0.249702 0.000420858
178420 0.24984 0.00268324
178440 0.249937 0.00242165
178460 0.249971 0.00192098
178480 0.249825 0.00194513
178500 0.249596 -0.00185321
178520 0.249605 -0.00207369
178540 0.249906 -0.00143237
178560 0.249807 -0.00046757
178580 0.249823 -0.00190251
178600 0.249604 -0.000737815
178620 0.249792 -0.00227888
178640 0.249832 3.40757e-05
178660 0.249867 0.00337185
178680 0.24962 0.000451236
178700 0.249714 0.000893516
178720 0.249698 0.000701822
178740 0.249662 -0.00219716
178760 0.249853 -0.00110056
178780 0.24968 0.00071108
178800 0.2497 -0.000510195
178820 0.24973 0.00138554
178840 0.249854 -0.00108543
178860 0.249899 0.000456915
178880 0.249908 -0.00259681
178900 0.249832 0.00152306
178920 0.249955 0.00524242
178940 0.24957 -0.00249673
178960 0.249605 -0.00247772
178980 0.249631 -0.000169393
179000 0.249672 0.0014864
179020 0.249786 6.59168e-05
179040 0.249758 0.00100246
179060 0.249765 -0.00286755
179080 0.249866 0.0001725
179100 0.249357 0.000428977
179120 0.249766 0.00111869
179140 0.249911 -0.000680706
179160 0.249845 -0.000316222
179180 0.249662 -0.00184328
179200 0.24987 0.000734615
179220 0.249641 0.00257039
179240 0.249623 -0.0012983
179260 0.24967 0.000302461
179280 0.249786 -0.0024287
179300 0.249668 -0.0012138
179320 0.249706 0.00112102
179340 0.249789 -0.000232149
179360 0.249851 0.000512786
179380 0.249736 -0.000926888
179400 0.249559 -0.000392838
179420 0.249787 0.00121893
179440 0.249577 -0.000386625
179460 0.249945 -0.00195704
179480 0.249666 0.00128038
179500 0.249645 -0.00275279
179520 0.249998 -0.000985651
179540 0.249888 -0.00397014
179560 0.249745 -0.000759846
179580 0.249702 0.00126089
179600 0.249637 0.00277476
179620 0.24992 0.00237987
179640 0.249709 -0.000721041
179660 0.24975 0.00112148
179680 0.249907 -0.000697477
179700 0.249822 0.00150037
179720 0.250107 -0.00170927
179740 0.249676 -0.00147311
179760 0.249684 -0.00260116
179780 0.24978 0.00152481
179800 0.249717 0.00305077
179820 0.2496 0.00299207
179840 0.250002 -0.000197682
179860 0.249724 0.00139547
179880 0.249807 0.000551178
179900 0.249803 -0.00150094
179920 0.249941 0.00226225
179940 0.249761 0.00137354
179960 0.249793 -0.00293946
179980 0.249706 0.00226025
180000 0.249752 -0.000990158
180020 0.24965 -0.0002502
180040 0.249813 0.000105982
180060 0.24974 -0.00262104
180080 0.249863 -0.00247035
180100 0.249977 -0.000888983
180120 0.249831 -0.00350956
180140 0.249653 -0.00377257
180160 0.249863 0.000800245
180180 0.249591 0.0026938
180200 0.249707 -0.00297961
180220 0.249793 0.00307419
180240 0.249588 -0.00399701
180260 0.250012 1.67983e-05
180280 0.249723 -0.00322423
180300 0.24986 0.000137352
180320 0.249617 0.00202509
180340 0.249686 -0.00100447
180360 0.249644 0.00075229
180380 0.249901 -0.00145785
180400 0.249723 -0.000278502
180420 0.249499 0.000233407
180440 0.249632 -0.00077244
180460 0.249688 0.00290502
180480 0.249839 -0.000521369
180500 0.249827 0.00109716
180520 0.24963 -0.00230411
180540 0.249829 -0.000612967
180560 0.249738 -0.00168221
180580 0.249893 -0.000739728
180600 0.249607 -0.000829357
180620 0.24977 -0.00129344
180640 0.24978 0.00142565
180660 0.249691 -0.00217499
180680 0.249731 6.04724e-05
180700 0.249778 -0.00139962
180720 0.24969 0.00200611
180740 0.249842 -0.000616428
180760 0.249934 -0.000752013
180780 0.249994 -0.00237656
180800 0.249922 -0.000207569
180820 0.249595 -0.000870264
180840 0.249659 0.000820609
180860 0.250114 -0.000862978
180880 0.249825 -0.00207695
180900 0.249624 -0.00113143
180920 0.249806 0.00212447
180940 0.249834 -0.00131383
180960 0.249732 0.000357527
180980 0.250103 0.00103952
181000 0.249665 -0.00110073
181020 0.249437 0.00117504
181040 0.250005 -0.000244129
181060 0.249929 -0.00170985
181080 0.249805 -0.00216035
181100 0.24988 0.000611242
181120 0.249599 0.000536292
181140 0.249838 0.00067624
181160 0.24966 -7.6115e-05
181180 0.249745 -0.00265527
181200 0.249693 0.000931421
181220 0.249757 -0.00052399
181240 0.249825 0.000917679
181260 0.249613 -0.000605301
181280 0.249488 -0.00153568
181300 0.249808 -0.000215079
181320 0.249898 -0.00129223
181340 0.249676 0.00154358
181360 0.249891 0.00194935
181380 0.249666 0.00109668
181400 0.249623 0.00133242
181420 0.249639 -0.001364
181440 0.249709 0.000133974
181460 0.249899 -0.00229184
181480 0.249849 0.00244945
181500 0.250012 0.0030388
181520 0.249672 -0.00211039
181540 0.249542 0.000718047
181560 0.249639 0.000134669
181580 0.249788 0.00293454
181600 0.249774 0.00435094
181620 0.249527 0.0031055
181640 0.249696 0.000615626
181660 0.24989 0.00190778
181680 0.24979 -0.00100216
181700 0.249558 -0.00259494
181720 0.249678 0.00281804
181740 0.249789 -0.000720698
181760 0.249954 0.00192878
181780 0.249988 0.00231964
181800 0.249752 -0.00337162
181820 0.249637 -0.000447729
181840 0.249653 -0.00257265
181860 0.249914 -0.00229995
181880 0.249802 0.000906611
181900 0.249883 0.00214556
181920 0.249823 0.00245551
181940 0.249737 0.00638892
181960 0.249737 -0.000459858
181980 0.249615 0.000491446
182000 0.249809 -0.000748694
182020 0.249822 -0.00322106
182040 0.249666 -0.000813816
182060 0.249694 0.000909494
182080 0.249674 -0.000380886
182100 0.24988 -0.000661198
182120 0.249564 0.00196364
182140 0.249731 -0.000433084
182160 0.249794 0.00019471
182180 0.249673 0.00142546
182200 0.249489 -5.3471e-05
182220 0.249879 -0.000790786
182240 0.24967 0.00319114
182260 0.249858 0.00319225
182280 0.249902 0.00165631
182300 0.250229 -0.000503528
182320 0.249585 -0.000914632
182340 0.249604 -0.00388079
182360 0.249713 -0.00075029
182380 0.249608 -0.00218123
182400 0.249822 0.00200504
182420 0.249685 -3.93822e-05
182440 0.249739 -0.000859621
182460 0.249964 0.00261293
182480 0.249318 -0.00153916
182500 0.249596 -0.00368842
182520 0.249714 -0.00105146
182540 0.249638 -0.000932372
182560 0.249982 -0.00216213
182580 0.249648 -0.00209809
182600 0.249634 0.00159094
182620 0.249805 -0.00214932
182640 0.249737 0.00177419
182660 0.249853 0.00188219
182680 0.250134 0.00181092
182700 0.249745 -0.00172234
182720 0.249677 -0.00260879
182740 0.249815 3.92494e-05
182760 0.249772 0.000976338
182780 0.249789 0.00205656
182800 0.249741 -0.000654722
182820 0.249954 -0.00249802
182840 0.249979 0.000613772
182860 0.249703 0.00076088
182880 0.249346 -0.000776015
182900 0.249697 -0.000467753
182920 0.250062 -0.00050899
182940 0.249602 -0.00219228
182960 0.249654 -0.00229951
182980 0.249764 -0.00206632
183000 0.249802 0.00138977
183020 0.250041 0.0009778
183040 0.249765 -0.000548246
183060 0.249683 -0.00125602
183080 0.249584 0.000133703
183100 0.249777 -0.0027725
183120 0.249636 0.00230382
183140 0.249635 0.000759723
183160 0.249748 0.0012723
183180 0.250153 0.00161603
183200 0.249924 0.000991328
183220 0.249773 0.00155482
183240 0.249872 -0.00233535
183260 0.249731 -0.00118309
183280 0.249792 -0.00208691
183300 0.249771 0.00389987
183320 0.249888 -0.00317839
183340 0.249618 -0.00263165
183360 0.24974 -0.00112036
183380 0.25002 0.000816161
183400 0.24972 -0.000752631
183420 0.249607 0.00305122
183440 0.249857 0.000239348
183460 0.249945 0.00161416
183480 0.249692 0.00107759
183500 0.249657 0.00150906
183520 0.249445 0.00127766
183540 0.249614 0.000704219
183560 0.249738 -0.00149756
183580 0.249408 -0.00112112
183600 0.250008 0.00210613
183620 0.249775 0.00131637
183640 0.249637 0.00152509
183660 0.249803 -0.00045413
183680 0.249712 0.00158386
183700 0.249708 0.000684008
183720 0.249731 -0.00496613
183740 0.24987 -0.0027541
183760 0.249674 0.00346725
183780 0.249753 -0.00507819
183800 0.249803 6.4384e-05
183820 0.249968 -0.0021216
183840 0.250015 -0.00214681
183860 0.249644 0.000809837
183880 0.249806 -0.00249908
183900 0.249455 0.000167747
183920 0.249415 -0.00141882
183940 0.24983 -0.00153206
183960 0.249758 0.00053822
183980 0.249746 0.00348897
184000 0.249661 -2.0606e-06
184020 0.249779 -0.0016656
184040 0.249569 0.00347154
184060 0.249719 0.00175161
184080 0.249976 0.000534613
184100 0.249707 -0.00167956
184120 0.249501 -0.00288385
184140 0.249728 -0.000322763
184160 0.249611 -0.000994454
184180 0.249586 0.00342411
184200 0.24976 -0.000711554
184220 0.249986 -0.00188433
184240 0.249582 -0.00114746
184260 0.249868 0.00273823
184280 0.249917 0.00271411
184300 0.249801 0.00050363
184320 0.249805 0.000838812
184340 0.249831 -1.78661e-06
184360 0.249827 -0.000248275
184380 0.249884 0.00239792
184400 0.250004 -0.00102066
184420 0.249788 -0.000449947
184440 0.249629 -0.00122305
184460 0.249542 0.00160573
184480 0.250021 -0.000186155
184500 0.249934 0.000216765
184520 0.249922 -0.00186229
184540 0.249956 -0.000175376
184560 0.249694 0.00129428
184580 0.249818 0.0018054
184600 0.249639 0.00288608
184620 0.249684 -0.00112176
184640 0.249987 -0.00114301
184660 0.249608 0.000501932
184680 0.249821 -0.000831164
184700 0.249817 -0.000432519
184720 0.249698 0.00164765
184740 0.249929 -0.000759162
184760 0.24964 0.0034295
184780 0.24966 0.00183678
184800 0.249931 -0.0016252
184820 0.24968 0.000248394
184840 0.249574 0.000106058
184860 0.249818 0.000297974
184880 0.250095 -2.87037e-05
184900 0.250061 -0.000572033
184920 0.249924 0.000584069
184940 0.249797 -0.000940319
184960 0.249848 0.000306961
184980 0.249772 0.000267854
185000 0.249662 -0.000323864
185020 0.249561 0.000727892
185040 0.249915 0.00048995
185060 0.24962 0.00208762
185080 0.249633 0.00117103
185100 0.249791 -0.000217847
185120 0.249845 0.000399352
185140 0.249714 -0.00151798
185160 0.249725 -0.0018983
185180 0.249756 0.0001298
185200 0.249966 -0.00169239
185220 0.249666 0.00185183
185240 0.249696 -0.000194452
185260 0.249678 0.0019401
185280 0.249795 0.0045496
185300 0.249705 0.000417056
185320 0.249887 0.00303504
185340 0.249683 -0.000380215
185360 0.249588 -0.00101602
185380 0.249468 -0.00150985
185400 0.249762 9.73559e-05
185420 0.249645 -0.00105703
185440 0.249968 0.000668962
185460 0.249882 0.000994102
185480 0.249895 -0.00236476
185500 0.249505 0.00116708
185520 0.250239 -0.0033853
185540 0.249672 0.000196852
185560 0.249513 0.00219781
185580 0.249455 -0.00211603
185600 0.249578 -0.00212386
185620 0.24973 -0.000740285
185640 0.24995 0.000326276
185660 0.249493 -0.000663362
185680 0.249984 -0.000243638
185700 0.249706 0.00282527
185720 0.249404 0.00246988
185740 0.249914 -0.00276635
185760 0.249881 0.00449605
185780 0.249847 0.000296262
185800 0.249792 -0.000702636
185820 0.249404 0.00269042
185840 0.249945 -0.00100498
185860 0.249728 0.00219364
185880 0.249712 0.000763233
185900 0.249939 -0.00230635
185920 0.24975 0.00200847
185940 0.249812 -0.00189688
185960 0.249716 0.00141456
185980 0.250111 -0.0011671
186000 0.24962 -0.00220246
186020 0.250053 -0.00087266
186040 0.24964 -2.55232e-05
186060 0.249623 0.000952916
186080 0.249709 -0.00111374
186100 0.249707 0.000311476
186120 0.249665 -0.000360926
186140 0.2498 0.000953863
186160 0.249854 -0.000628171
186180 0.249765 -1.22632e-05
186200 0.249577 -0.00157255
186220 0.249921 4.81544e-05
186240 0.249675 -0.000510354
186260 0.249615 -0.00169521
186280 0.249692 0.00109219
186300 0.249806 -2.99777e-05
186320 0.249746 -0.00186191
186340 0.24965 -0.00094832
186360 0.249609 -0.000611348
186380 0.249855 0.000341035
186400 0.249859 -0.00174535
186420 0.24974 -0.00148454
186440 0.249732 -0.00130294
186460 0.250118 0.000677209
186480 0.249848 -0.000755631
186500 0.249735 -0.00144501
186520 0.249396 0.001884
186540 0.250039 -0.000734143
186560 0.249813 0.000975082
186580 0.249698 -0.00166967
186600 0.249555 0.000863274
186620 0.249655 0.0021738
186640 0.249573 -0.000601673
186660 0.249768 0.00123023
186680 0.249878 0.00182376
186700 0.249591 0.00124569
186720 0.249638 -0.000751517
186740 0.249714 0.00135519
186760 0.249847 -0.00432576
186780 0.249801 -0.00217297
186800 0.249351 0.00220705
186820 0.249799 0.00101825
186840 0.249886 0.000412606
186860 0.249631 0.000449969
186880 0.249582 -0.00248674
186900 0.250042 -0.00242271
186920 0.249742 0.00159024
186940 0.249775 -0.00121728
186960 0.249824 0.000474721
186980 0.249793 -0.000173475
187000 0.249785 -0.00113573
187020 0.249895 -4.7692e-05
187040 0.250029 4.19162e-05
187060 0.249696 0.00107859
187080 0.249798 -0.00217901
187100 0.249511 -1.15689e-05
187120 0.249818 0.00130484
187140 0.249779 0.00102018
187160 0.249646 -2.24263e-06
187180 0.249928 -0.000460526
187200 0.249664 0.000415983
187220 0.2496 0.000576644
187240 0.249809 0.00100783
187260 0.249969 0.00125031
187280 0.249729 0.00183793
187300 0.249784 -0.00210772
187320 0.249843 0.000205303
187340 0.249679 0.000276113
187360 0.249795 -0.0017953
187380 0.249635 -0.000331977
187400 0.249668 -0.00204463
187420 0.250011 0.00204883
187440 0.249818 -0.00119981
187460 0.249874 0.000370425
187480 0.249573 -0.00338368
187500 0.249673 0.00109094
187520 0.249993 -0.00287051
187540 0.249795 -0.00295632
187560 0.249595 0.000921278
187580 0.249601 -0.0011462
187600 0.249813 -0.000424334
187620 0.249579 -0.00106394
187640 0.249673 0.00113649
187660 0.249724 0.00131026
187680 0.249685 0.00084709
187700 0.249629 -0.000460859
187720 0.24975 9.02139e-05
187740 0.250003 9.80864e-05
187760 0.249799 0.00315271
187780 0.249804 -0.000122935
187800 0.249931 0.00190144
187820 0.249862 -0.00113283
187840 0.249738 -0.00321299
187860 0.24977 -0.000264334
187880 0.249884 0.000319301
187900 0.249763 -0.00202559
187920 0.249653 0.000294428
187940 0.249734 0.00198241
187960 0.249762 -0.00171125
187980 0.249728 -0.000120475
188000 0.249522 -0.000529288
188020 0.249783 -0.000329337
188040 0.24985 0.000564266
188060 0.249731 -0.000497915
188080 0.249783 -0.000742313
188100 0.249555 0.00389979
188120 0.249982 -0.000177387
188140 0.249925 0.00240925
188160 0.249499 -0.000648204
188180 0.249735 -0.00230129
188200 0.25005 0.00546114
188220 0.249873 3.38585e-05
188240 0.249637 -0.00386249
188260 0.249764 -0.000328971
188280 0.249906 -0.00140384
188300 0.249771 0.00155254
188320 0.249616 -6.95811e-05
188340 0.249791 7.20656e-05
188360 0.249569 -0.000251485
188380 0.249868 -0.00181126
188400 0.249758 0.002559
188420 0.249685 -0.00142254
188440 0.24954 -0.002375
188460 0.249587 -0.000852493
188480 0.249642 5.20929e-05
188500 0.249913 -0.000880893
188520 0.249599 -0.00330514
188540 0.249728 0.000147489
188560 0.249613 -0.00203197
188580 0.249629 -0.00393484
188600 0.249808 -0.000928358
188620 0.249854 -0.00117528
188640 0.249872 0.000672347
188660 0.249718 0.000547849
188680 0.249779 -0.000267682
188700 0.249685 -0.00178219
188720 0.249651 -0.003319
188740 0.249776 0.00214173
188760 0.249649 -6.12939e-05
188780 0.249635 -0.000247796
188800 0.249466 -0.000973986
188820 0.249845 -0.000875309
188840 0.249703 -0.000389437
188860 0.249655 0.00156721
188880 0.24991 -0.000176837
188900 0.249619 -0.00173454
188920 0.249801 0.00231959
188940 0.249656 -0.000180079
188960 0.24962 0.00108132
188980 0.249791 0.000590652
189000 0.249806 0.00233666
189020 0.249642 5.82348e-05
189040 0.249701 -0.000294432
189060 0.249774 0.000227117
189080 0.249916 -0.00172807
189100 0.249576 0.00270305
189120 0.249825 0.00271872
189140 0.249512 -0.000220396
189160 0.249762 -0.00144792
189180 0.249774 -0.00159487
189200 0.249674 -0.000709315
189220 0.249742 0.00227059
189240 0.24976 0.000927254
189260 0.249708 -0.00286255
189280 0.249765 -0.000831315
189300 0.24972 -0.000790638
189320 0.249846 0.00161796
189340 0.249656 -0.000266949
189360 0.249727 -0.00115575
189380 0.249634 0.000809623
189400 0.249728 -0.00251256
189420 0.2497 0.0049883
189440 0.249621 0.000880164
189460 0.24976 -0.00144731
189480 0.249736 0.00115776
189500 0.249784 0.000657305
189520 0.249789 0.000301953
189540 0.249709 -0.00371504
189560 0.249784 0.00161667
189580 0.249771 -0.00103881
189600 0.249298 0.00227522
189620 0.24973 -0.00173869
189640 0.249854 -8.40562e-05
189660 0.249905 0.00132124
189680 0.249865 0.000904795
189700 0.249596 0.000244398
189720 0.249763 -0.000796685
189740 0.250073 -0.000291371
189760 0.249571 -0.00129253
189780 0.249702 -0.00153243
189800 0.249619 -0.00130349
189820 0.250093 3.30555e-06
189840 0.249779 0.00152491
189860 0.249804 0.00104128
189880 0.249785 0.00205161
189900 0.249593 -0.00198695
189920 0.249582 0.00135305
189940 0.249722 -0.00344868
189960 0.249463 0.000108729
189980 0.249582 0.00157438
190000 0.249839 0.000748867
190020 0.249706 0.000343707
190040 0.249718 -0.00123409
190060 0.249737 0.00293459
190080 0.249743 -0.00285854
190100 0.249759 -0.000673626
190120 0.249675 -0.00223164
190140 0.249932 -0.000634407
190160 0.249587 0.000560613
190180 0.249708 -0.00232321
190200 0.249823 -0.00104479
190220 0.249594 0.00280636
190240 0.249756 0.000906305
190260 0.249634 0.000665813
190280 0.2499 -0.000599099
190300 0.249537 -0.000230431
190320 0.249691 -0.00018913
190340 0.249877 -0.000995625
190360 0.249347 -0.00299112
190380 0.249717 -0.000284659
190400 0.24988 0.00149865
190420 0.249743 -0.000271071
190440 0.249626 0.00109721
190460 0.249608 -0.000580242
190480 0.249757 -0.000293421
190500 0.249772 0.00160431
190520 0.249687 0.00362373
190540 0.249628 1.65675e-05
190560 0.249665 -0.00103394
190580 0.249357 0.00257674
190600 0.249951 -0.00221508
190620 0.249867 -0.0030764
190640 0.249892 0.00070009
