thread offset unicorr gausscorr
127 720 0.263898 0.054562
127 740 0.240012 -0.0168919
127 760 0.243271 -0.064649
127 780 0.237404 -0.00773479
127 800 0.24886 0.0211026
127 820 0.248152 -0.0488216
127 840 0.230276 -0.138963
127 860 0.250426 -0.011281
127 880 0.232372 0.045763
127 900 0.250818 -0.0313278
127 920 0.260942 -0.0389675
127 940 0.221344 0.0180827
127 960 0.267934 -0.0710691
127 980 0.28515 -0.259474
128 20 0.264753 -0.013165
128 40 0.266052 -0.0202733
128 60 0.267751 -0.00328609
128 80 0.261509 -0.00188273
128 100 0.269034 0.00152057
128 120 0.262588 -0.0457004
128 140 0.26397 0.0546642
128 160 0.264122 -0.00996424
128 180 0.273612 -0.0490754
128 200 0.267576 0.010947
128 220 0.26685 0.0226257
128 240 0.271326 0.0238299
128 260 0.266336 -0.0180778
128 280 0.265839 0.0355532
128 300 0.26623 0.0215617
128 320 0.261298 -0.0149913
128 340 0.266724 -0.0291064
128 360 0.273915 -0.0922589
128 380 0.269432 -0.0389125
128 400 0.257545 0.0774923
128 420 0.263434 0.0710906
128 440 0.265849 -0.0632161
128 460 0.263394 -0.00646246
128 480 0.265661 -0.0141056
128 500 0.265371 0.0664425
128 520 0.264011 0.0120177
128 540 0.271912 -0.0329031
128 560 0.260711 0.0177349
128 580 0.262478 0.0199013
128 600 0.262865 -0.0141564
128 620 0.257391 0.0400395
128 640 0.262934 0.0321764
128 660 0.251625 -0.0369167
128 680 0.26008 -0.0437836
128 700 0.263705 0.100373
128 720 0.259647 0.0762303
128 740 0.268853 0.050504
128 760 0.257721 -0.027403
128 780 0.25235 0.0393031
128 800 0.254703 -0.0411624
128 820 0.235991 0.0843406
128 840 0.241626 0.0227236
128 860 0.265766 -0.00172913
128 880 0.255763 0.0153789
128 900 0.261955 -0.186218
128 920 0.275029 0.00257099
128 940 0.258 -0.0106551
128 960 0.2459 0.0753081
128 980 0.303007 0.187896
129 20 0.259324 0.045949
129 40 0.261625 0.112944
129 60 0.261152 0.00551189
129 80 0.258074 0.00107739
129 100 0.260417 0.0568827
129 120 0.260746 -0.0257574
129 140 0.269216 0.0175059
129 160 0.265376 0.0125337
129 180 0.260645 -0.02535
129 200 0.272818 0.0381173
129 220 0.262453 -0.0239507
129 240 0.26008 -0.0377809
129 260 0.265331 -0.0313521
129 280 0.260441 0.0429759
129 300 0.260093 -0.0554695
129 320 0.264124 -0.018965
129 340 0.261174 0.0267322
129 360 0.264537 0.00190596
129 380 0.255032 0.00932849
129 400 0.263613 -0.0295098
129 420 0.25664 -0.038969
129 440 0.260015 0.0122685
129 460 0.263112 0.0243111
129 480 0.254573 -0.0267953
129 500 0.253265 -0.0243664
129 520 0.249987 0.0030576
129 540 0.251374 -0.00480885
129 560 0.253249 0.0383181
129 580 0.254567 0.00447284
129 600 0.258507 0.050997
129 620 0.248507 0.0440488
129 640 0.25531 0.00997602
129 660 0.249693 0.0157564
129 680 0.25358 0.0732488
129 700 0.25512 0.0185789
129 720 0.254781 0.0614946
129 740 0.251755 0.0262915
129 760 0.254367 -0.0321188
129 780 0.236424 0.017631
129 800 0.244089 -0.202809
129 820 0.229493 0.0905923
129 840 0.228785 -0.0681525
129 860 0.24127 -0.131315
129 880 0.207817 -0.166599
129 900 0.218712 -0.0738552
129 920 0.255917 -0.130498
129 940 0.264969 -0.0201223
129 960 0.22777 -0.0972653
129 980 0.202232 -0.23939
130 20 0.234391 -0.0156697
130 40 0.239685 -0.0154788
130 60 0.239598 -0.0567051
130 80 0.230607 0.0267328
130 100 0.237881 0.0200479
130 120 0.23337 0.000365995
130 140 0.241658 -0.0218928
130 160 0.236838 -0.00243709
130 180 0.232309 0.0595411
130 200 0.238484 -0.0264609
130 220 0.237388 -0.0591952
130 240 0.24097 0.00785036
130 260 0.234962 0.0120905
130 280 0.241433 0.0478668
130 300 0.232507 0.0489555
130 320 0.235898 -0.0117125
130 340 0.234709 0.00732537
130 360 0.23564 0.0989711
130 380 0.238474 0.0804825
130 400 0.229149 0.0506856
130 420 0.231131 -0.0315007
130 440 0.227363 -0.00420081
130 460 0.232842 0.0761832
130 480 0.23251 -0.0535585
130 500 0.240076 -0.0353851
130 520 0.241017 -0.000668706
130 540 0.238928 -0.0104379
130 560 0.244876 0.0473115
130 580 0.24092 -0.0316842
130 600 0.23903 0.0326948
130 620 0.242567 -0.110236
130 640 0.24445 0.0222809
130 660 0.239583 0.1114
130 680 0.234453 0.0263225
130 700 0.249201 0.0659666
130 720 0.24516 0.0926767
130 740 0.235473 0.0605181
130 760 0.230983 0.0462691
130 780 0.244249 -0.0254507
130 800 0.247763 -0.011754
130 820 0.237403 -0.0121986
130 840 0.243694 -0.0868007
130 860 0.249906 0.0462275
130 880 0.21824 0.0187349
130 900 0.218772 -0.0601295
130 920 0.223683 -0.0438778
130 940 0.214937 0.0667813
130 960 0.232049 0.102737
130 980 0.203598 0.0908655
131 20 0.248346 0.0191546
131 40 0.24508 0.0564205
131 60 0.252717 0.0153879
131 80 0.25095 0.00141628
131 100 0.247231 -0.0277127
131 120 0.250343 0.000414587
131 140 0.247429 0.00327081
131 160 0.250368 -0.0178428
131 180 0.249564 0.0423115
131 200 0.24375 0.00948587
131 220 0.247619 -0.0242094
131 240 0.242659 -0.00452718
131 260 0.249022 0.0688858
131 280 0.248182 -0.0343659
131 300 0.246722 0.0396295
131 320 0.244319 -0.0411652
131 340 0.24656 0.00346789
131 360 0.246241 0.0324676
131 380 0.247559 0.0334767
131 400 0.253595 -0.0459497
131 420 0.248224 -0.0423641
131 440 0.252689 0.00732867
131 460 0.253007 0.0629039
131 480 0.24482 -0.0205305
131 500 0.244987 -0.0557293
131 520 0.248556 -0.00589908
131 540 0.247626 -0.00262157
131 560 0.248005 0.045603
131 580 0.248799 -0.00691164
131 600 0.253565 -0.0340642
131 620 0.257198 -0.0332017
131 640 0.250981 0.0334341
131 660 0.247355 0.0194954
131 680 0.250446 0.0298009
131 700 0.254922 0.0186129
131 720 0.258559 -0.136007
131 740 0.245935 -0.0468844
131 760 0.260301 0.0114102
131 780 0.252358 -0.103549
131 800 0.252996 -0.0460161
131 820 0.263353 -0.0353944
131 840 0.245037 -0.00407151
131 860 0.252676 -0.026133
131 880 0.259217 -0.0393535
131 900 0.260781 0.0699562
131 920 0.272775 -0.135184
131 940 0.222315 -0.0422426
131 960 0.254632 0.0297322
131 980 0.234329 0.010855
132 20 0.261694 0.0238938
132 40 0.256169 0.00404486
132 60 0.257457 0.0276468
132 80 0.261067 0.0107864
132 100 0.260177 0.0227077
132 120 0.258275 0.0234306
132 140 0.260122 -0.030754
132 160 0.260254 -0.015177
132 180 0.263079 0.0534293
132 200 0.264395 -0.0354723
132 220 0.261771 0.0265352
132 240 0.261271 -0.0232936
132 260 0.256224 0.0339377
132 280 0.257807 -0.0265896
132 300 0.257542 0.0404996
132 320 0.261577 0.0305053
132 340 0.259152 0.00164598
132 360 0.262005 0.019978
132 380 0.259606 -0.0373624
132 400 0.262423 0.0460675
132 420 0.261999 0.0184863
132 440 0.257201 -0.073783
132 460 0.256324 0.048193
132 480 0.258664 0.0642038
132 500 0.263019 0.0551302
132 520 0.265722 0.0442981
132 540 0.250687 0.0953814
132 560 0.25308 -0.00885426
132 580 0.253031 0.023666
132 600 0.255569 -0.0542087
132 620 0.268653 -0.0412138
132 640 0.257036 0.0442795
132 660 0.258035 0.0128824
132 680 0.257149 -0.0765815
132 700 0.257245 -0.0276498
132 720 0.260862 0.0108928
132 740 0.266664 -0.0369755
132 760 0.252118 0.0561392
132 780 0.253599 -0.014439
132 800 0.252869 0.0692974
132 820 0.262157 0.0105456
132 840 0.253795 0.15269
132 860 0.2595 0.0236238
132 880 0.265384 0.0210579
132 900 0.264351 -0.025195
132 920 0.249651 -0.0718764
132 940 0.272181 0.00710205
132 960 0.250175 0.143838
132 980 0.241731 -0.24109
133 20 0.253412 0.0434948
133 40 0.256311 -0.0313275
133 60 0.252903 -0.0457455
133 80 0.259672 0.0184095
133 100 0.255076 0.0540845
133 120 0.252168 -0.0104113
133 140 0.266076 -0.0155144
133 160 0.250993 -0.0108537
133 180 0.253517 0.0212531
133 200 0.254989 0.00680234
133 220 0.260057 0.0192936
133 240 0.263218 0.00302313
133 260 0.258119 0.0230271
133 280 0.259602 -0.00272733
133 300 0.255852 -0.0324308
133 320 0.255869 0.0438064
133 340 0.25288 0.00407404
133 360 0.255345 0.0541195
133 380 0.267737 -0.036746
133 400 0.262285 0.0174712
133 420 0.253216 0.0165079
133 440 0.255557 -0.0149093
133 460 0.26018 0.0141169
133 480 0.260183 0.057805
133 500 0.247397 -0.000330225
133 520 0.259574 -0.0369538
133 540 0.258115 0.0312374
133 560 0.254172 -0.0113754
133 580 0.259665 -0.0660036
133 600 0.257535 0.0109978
133 620 0.266591 0.0536528
133 640 0.251976 -0.0841084
133 660 0.26413 -0.0168254
133 680 0.255092 0.00956632
133 700 0.250927 0.0177302
133 720 0.250438 -0.0155361
133 740 0.248941 -0.100091
133 760 0.255635 0.0688304
133 780 0.247522 -0.106006
133 800 0.274903 -0.162597
133 820 0.256516 -0.0280026
133 840 0.266984 -0.0106385
133 860 0.267159 -0.179413
133 880 0.264781 0.12065
133 900 0.250994 -0.0246433
133 920 0.254805 0.123654
133 940 0.251048 -0.0570063
133 960 0.249544 -0.0764899
133 980 0.177404 0.291607
134 20 0.235398 -0.0412776
134 40 0.248375 -0.00306941
134 60 0.240698 0.0656486
134 80 0.24 0.00908942
134 100 0.238944 -0.0834226
134 120 0.235209 0.0178365
134 140 0.245404 -0.0615092
134 160 0.235644 0.0407673
134 180 0.23178 -0.0296654
134 200 0.232931 -0.0662602
134 220 0.231145 0.0229842
134 240 0.2397 -0.0237792
134 260 0.23302 0.0209098
134 280 0.239564 0.000644834
134 300 0.243782 0.0588411
134 320 0.238508 0.0176553
134 340 0.244901 -0.0955341
134 360 0.235815 -0.0058949
134 380 0.241727 0.0100193
134 400 0.238793 -0.106015
134 420 0.247422 0.0341264
134 440 0.243038 0.0820786
134 460 0.23327 -0.0297569
134 480 0.24306 -0.0614454
134 500 0.234238 0.10235
134 520 0.238576 0.0482933
134 540 0.23987 -0.080663
134 560 0.236632 -0.0403024
134 580 0.234427 0.0499432
134 600 0.235088 0.0265879
134 620 0.235229 0.0551145
134 640 0.24212 -0.0457209
134 660 0.245941 -0.0191729
134 680 0.242376 0.0153629
134 700 0.243333 0.0638276
134 720 0.240873 -0.0821466
134 740 0.234054 -0.0940516
134 760 0.254994 0.172594
134 780 0.251448 -0.0635666
134 800 0.259048 0.0180838
134 820 0.247072 0.0183413
134 840 0.249441 0.14393
134 860 0.254046 -0.0653886
134 880 0.23225 0.0123798
134 900 0.235393 -0.0564734
134 920 0.239149 0.223195
134 940 0.224222 -0.0174624
134 960 0.202621 -0.0725609
134 980 0.244291 -0.0634092
135 20 0.237703 0.0073758
135 40 0.236766 -0.0119637
135 60 0.2406 -0.0312213
135 80 0.239134 0.049017
135 100 0.236125 -0.00337834
135 120 0.236451 -0.0109116
135 140 0.235568 0.0744733
135 160 0.23885 0.0369126
135 180 0.232869 0.042631
135 200 0.23031 0.00405237
135 220 0.230819 -0.0205107
135 240 0.229635 -0.0196865
135 260 0.233802 0.0108749
135 280 0.234828 -0.0283006
135 300 0.229804 -0.0434774
135 320 0.229991 0.041658
135 340 0.238955 0.013636
135 360 0.23865 -0.0316446
135 380 0.237921 -0.0189247
135 400 0.234365 0.0372535
135 420 0.240357 0.00784804
135 440 0.243888 0.003373
135 460 0.237024 0.0367547
135 480 0.237743 -0.0191583
135 500 0.238366 -0.0515969
135 520 0.238418 0.0461038
135 540 0.243783 0.00425456
135 560 0.226638 0.0399557
135 580 0.235862 0.0203865
135 600 0.231915 -0.0144963
135 620 0.246642 -0.0473982
135 640 0.246549 -0.0092084
135 660 0.241089 0.022569
135 680 0.241703 -0.0503899
135 700 0.250886 -0.0930026
135 720 0.235771 0.0502211
135 740 0.245025 -0.0223198
135 760 0.245522 0.00306668
135 780 0.253708 -0.0680428
135 800 0.256451 0.0994407
135 820 0.250623 -0.203041
135 840 0.245303 0.114699
135 860 0.240884 0.197976
135 880 0.27219 -0.179441
135 900 0.256815 -0.0391792
135 920 0.25866 0.0851928
135 940 0.256874 0.0127926
135 960 0.255316 0.045615
135 980 0.260287 -0.00157271
136 20 0.251402 0.0723361
136 40 0.247766 0.0138999
136 60 0.246649 -0.019322
136 80 0.242812 0.0123839
136 100 0.249404 0.0160161
136 120 0.249062 0.00382211
136 140 0.249864 -0.038488
136 160 0.248546 -0.0208724
136 180 0.244335 -0.0129618
136 200 0.247451 -0.0718106
136 220 0.246968 0.0325908
136 240 0.241396 -0.0750792
136 260 0.250655 -0.0122323
136 280 0.244052 0.0356407
136 300 0.254978 -0.0349179
136 320 0.254513 0.0052191
136 340 0.254838 0.0185717
136 360 0.25242 0.0653875
136 380 0.254058 -0.0382743
136 400 0.252068 -0.000259066
136 420 0.250232 -0.00236789
136 440 0.251692 0.045346
136 460 0.254094 0.0492715
136 480 0.254867 -0.0511594
136 500 0.257016 0.0252008
136 520 0.254443 -0.0430223
136 540 0.24741 0.0232305
136 560 0.24661 -0.0161885
136 580 0.240407 0.0627704
136 600 0.250959 0.00696677
136 620 0.24522 0.0828546
136 640 0.246712 0.0431182
136 660 0.242835 -0.0481132
136 680 0.248586 0.0771874
136 700 0.247302 -0.0424499
136 720 0.258655 0.061545
136 740 0.255078 -0.0584284
136 760 0.256988 -0.126581
136 780 0.260074 -0.106053
136 800 0.270166 0.0260166
136 820 0.252844 0.0341197
136 840 0.247986 -0.0471034
136 860 0.272827 -0.00699047
136 880 0.282307 0.0757326
136 900 0.27199 0.0525193
136 920 0.268449 0.148479
136 940 0.248515 0.244046
136 960 0.253515 0.319737
136 980 0.183819 -0.310833
137 20 0.251668 -0.011592
137 40 0.257082 -0.0490995
137 60 0.253072 0.0368908
137 80 0.256948 0.00266328
137 100 0.255647 0.0133907
137 120 0.256466 0.00636781
137 140 0.258951 -0.00450084
137 160 0.256275 -0.013699
137 180 0.257014 0.0267773
137 200 0.253207 0.0212606
137 220 0.26273 0.0553727
137 240 0.251218 -0.0210974
137 260 0.247188 -0.0158185
137 280 0.250505 0.0159701
137 300 0.252749 0.0300872
137 320 0.249893 -0.00739346
137 340 0.248625 0.0463523
137 360 0.253467 -0.0564311
137 380 0.252493 -0.0973798
137 400 0.250956 0.129615
137 420 0.253809 -0.0336503
137 440 0.254104 -0.0483511
137 460 0.26082 0.00517431
137 480 0.251895 0.0559708
137 500 0.257496 -0.0236448
137 520 0.248857 0.0194622
137 540 0.268028 -0.0400815
137 560 0.257815 0.0636068
137 580 0.260095 0.0505784
137 600 0.2602 -0.0270251
137 620 0.256877 0.0213647
137 640 0.263084 0.00038783
137 660 0.269929 -0.0566887
137 680 0.26802 0.0230074
137 700 0.266524 -0.0233618
137 720 0.273413 -0.0942643
137 740 0.265088 0.00974578
137 760 0.272024 0.00818386
137 780 0.267546 0.022076
137 800 0.253034 -0.00836371
137 820 0.259763 0.0575517
137 840 0.251741 0.0118584
137 860 0.243075 -0.0514411
137 880 0.240708 0.0904074
137 900 0.26015 -0.136367
137 920 0.235095 -0.119699
137 940 0.272518 0.0264114
137 960 0.304687 0.0901472
137 980 0.325157 -0.200175
138 20 0.230267 0.0248064
138 40 0.228181 -0.0562871
138 60 0.229645 -0.0353481
138 80 0.224216 0.00311444
138 100 0.230249 -0.00499122
138 120 0.229309 0.0127214
138 140 0.226344 0.0576033
138 160 0.224349 0.0187142
138 180 0.228469 0.00394485
138 200 0.224136 -0.00872808
138 220 0.22293 -0.0205626
138 240 0.224957 -0.0392636
138 260 0.226206 0.0203729
138 280 0.221864 -0.00751583
138 300 0.225039 -0.0350141
138 320 0.220034 0.0302017
138 340 0.223742 0.0831921
138 360 0.223779 -0.0414891
138 380 0.225475 -0.0435608
138 400 0.230375 -0.0215159
138 420 0.22637 -0.023861
138 440 0.231262 -0.0665358
138 460 0.225184 0.012786
138 480 0.224935 -0.00348419
138 500 0.224992 0.068335
138 520 0.221812 0.0471466
138 540 0.224901 -0.0496162
138 560 0.213233 -0.0384988
138 580 0.231549 -0.0942987
138 600 0.238806 -0.0374831
138 620 0.22873 0.0674553
138 640 0.235007 0.0742366
138 660 0.230338 -0.0107769
138 680 0.22925 0.00193589
138 700 0.24168 -0.041459
138 720 0.245018 0.0265662
138 740 0.239645 0.0693073
138 760 0.245588 -0.00792968
138 780 0.2407 -0.0283432
138 800 0.245279 -0.092427
138 820 0.240821 0.0897649
138 840 0.237847 0.112579
138 860 0.242356 -0.0752189
138 880 0.240804 0.124584
138 900 0.250604 0.237204
138 920 0.19372 -0.0414338
138 940 0.193394 0.0677106
138 960 0.18049 -0.0140993
138 980 0.14439 0.0245149
139 20 0.252633 -0.0362991
139 40 0.251078 -0.0174551
139 60 0.252969 -0.00495167
139 80 0.248279 -0.0297591
139 100 0.252441 -0.00735791
139 120 0.249908 -0.0338998
139 140 0.255092 0.00500646
139 160 0.250302 -0.0441083
139 180 0.247802 0.00079834
139 200 0.243128 0.0359758
139 220 0.252418 -0.0247855
139 240 0.25372 0.0474609
139 260 0.251507 0.0266113
139 280 0.245946 0.0316924
139 300 0.246117 -0.0515313
139 320 0.253969 -0.024712
139 340 0.249521 0.0402644
139 360 0.249923 -0.073691
139 380 0.253905 -0.0430073
139 400 0.245827 0.0170888
139 420 0.254032 -0.0589864
139 440 0.248334 -0.00689073
139 460 0.249091 -0.00788279
139 480 0.24916 0.0172896
139 500 0.246938 -0.0999238
139 520 0.253813 0.0753049
139 540 0.262195 -0.0438008
139 560 0.254163 -0.0998778
139 580 0.25695 -0.0365545
139 600 0.256839 0.0501636
139 620 0.249106 0.00760898
139 640 0.255616 -0.0630699
139 660 0.261072 -0.0194389
139 680 0.258034 0.0149735
139 700 0.260562 -0.0399588
139 720 0.26284 0.0709142
139 740 0.267419 -0.070874
139 760 0.262545 0.039271
139 780 0.260468 0.0340489
139 800 0.266768 -0.038156
139 820 0.264797 0.0280843
139 840 0.256436 0.065877
139 860 0.268731 -0.0174968
139 880 0.26496 0.0932228
139 900 0.293948 0.0670903
139 920 0.276261 -0.227048
139 940 0.261918 0.108392
139 960 0.272606 0.0141667
139 980 0.300579 -0.141576
140 20 0.252799 0.0360421
140 40 0.250118 0.0301676
140 60 0.254981 -0.024746
140 80 0.25277 0.00600446
140 100 0.25391 -0.0249207
140 120 0.25482 0.0100063
140 140 0.254544 -0.00403053
140 160 0.252351 0.0147834
140 180 0.256876 -0.0510512
140 200 0.256255 0.043262
140 220 0.251943 -0.00130119
140 240 0.257313 -0.0238165
140 260 0.259111 0.0392752
140 280 0.258002 0.0719079
140 300 0.25966 0.0102674
140 320 0.253724 -0.00430507
140 340 0.25805 0.0132359
140 360 0.257047 -0.00572611
140 380 0.251801 0.102315
140 400 0.255311 -0.0275802
140 420 0.254388 0.0931477
140 440 0.255701 -0.0260099
140 460 0.254815 -0.006956
140 480 0.251317 -0.0710103
140 500 0.253839 0.056295
140 520 0.252208 -0.0290623
140 540 0.261565 -0.0572614
140 560 0.25641 -0.0150622
140 580 0.247216 0.0224283
140 600 0.254105 0.0241277
140 620 0.260528 0.0276601
140 640 0.247264 -0.0818731
140 660 0.241311 -0.0332152
140 680 0.251915 -0.0324714
140 700 0.249062 0.0351514
140 720 0.238604 0.0652637
140 740 0.252717 0.0434356
140 760 0.257206 -0.00827675
140 780 0.251903 -0.0576575
140 800 0.252838 0.143179
140 820 0.248094 0.0670166
140 840 0.237553 0.0219173
140 860 0.244128 0.160298
140 880 0.242738 0.0717092
140 900 0.242632 0.0136884
140 920 0.235612 0.0283924
140 940 0.22308 -0.180045
140 960 0.228942 -0.0097425
140 980 0.231212 0.173313
141 20 0.242614 0.0433968
141 40 0.246268 0.0313116
141 60 0.241742 -0.0258572
141 80 0.240989 -0.0227022
141 100 0.238326 0.0187883
141 120 0.238416 -0.00379082
141 140 0.237021 -0.0734579
141 160 0.246326 -0.0201509
141 180 0.239574 -0.0530443
141 200 0.234362 -0.018911
141 220 0.242471 0.0288444
141 240 0.238822 -0.00620557
141 260 0.24596 0.0129609
141 280 0.241146 -0.0138399
141 300 0.236003 0.0252936
141 320 0.238461 0.0191127
141 340 0.240041 -0.00129399
141 360 0.231014 -0.0337866
141 380 0.239946 0.0359394
141 400 0.241552 0.0400202
141 420 0.235656 0.0611893
141 440 0.240696 0.00119446
141 460 0.238606 -0.0398851
141 480 0.23908 -0.00906895
141 500 0.238674 -0.0580536
141 520 0.240858 -0.0123884
141 540 0.244058 0.0102081
141 560 0.247497 0.0183103
141 580 0.246706 0.0175401
141 600 0.246127 -0.085533
141 620 0.253203 -0.00177646
141 640 0.254374 0.0160591
141 660 0.255046 -0.070839
141 680 0.245216 0.109812
141 700 0.245156 -0.0579584
141 720 0.251957 0.159492
141 740 0.249474 0.0351602
141 760 0.246149 0.0573291
141 780 0.251217 0.118428
141 800 0.248574 0.00175293
141 820 0.259075 -0.0232191
141 840 0.264376 0.0253155
141 860 0.256305 -0.00244233
141 880 0.264309 0.0564142
141 900 0.265313 -0.12691
141 920 0.248332 -0.0880814
141 940 0.256297 -0.0185984
141 960 0.259716 -0.171145
141 980 0.21929 0.3672
142 20 0.237628 -0.015865
142 40 0.241581 -0.0231248
142 60 0.241415 0.0211571
142 80 0.237812 -0.00106469
142 100 0.236812 -0.0205107
142 120 0.240504 -0.0203341
142 140 0.240555 -0.0502556
142 160 0.238248 -0.0256497
142 180 0.243658 0.021451
142 200 0.237194 -0.0137665
142 220 0.24066 0.0180987
142 240 0.239364 -0.00655886
142 260 0.23992 -0.102846
142 280 0.242157 0.0372174
142 300 0.24448 -0.0139157
142 320 0.237234 0.0271142
142 340 0.234371 -0.0127241
142 360 0.239993 0.00685851
142 380 0.236253 -0.0189963
142 400 0.232111 -0.018734
142 420 0.231763 -0.0184034
142 440 0.23245 0.0672717
142 460 0.233311 0.0658427
142 480 0.240557 -0.0851596
142 500 0.237111 0.00616755
142 520 0.249239 -0.0234116
142 540 0.249656 -0.0610629
142 560 0.248856 0.0188673
142 580 0.251651 -0.0580854
142 600 0.254745 -0.00754929
142 620 0.24947 0.0130181
142 640 0.24976 0.000576622
142 660 0.249907 0.0437797
142 680 0.241458 0.00400777
142 700 0.241371 0.0448952
142 720 0.229483 0.00173669
142 740 0.238143 0.0914471
142 760 0.248559 -0.015527
142 780 0.240149 0.11469
142 800 0.227756 -0.0292836
142 820 0.242711 -0.0221947
